TARGET,AGE,GENDER,BALANCE,OCCUPATION,HOLDING_PERIOD,ACC_TYPE,LEN_OF_RLTN_IN_MNTH,NO_OF_CREDIT_TXNS,NO_OF_DEBIT_TXNS,NO_OF_ATM_DR_TXNS,NO_OF_CHQ_DR_TXNS,FLG_HAS_CC,AMT_ATM_DR,AMT_LOAN,AVG_AMT_PER_ATM_TXN,AVG_AMT_PER_CHQ_TXN,FLG_HAS_NOMINEE,FLG_HAS_OLD_LOAN
0,33,F,1925551.32,SAL,9,SA,195,2,2,0,2,0,0,45180,0,22590,1,1
0,41,M,317176.77,PROF,3,SA,191,5,4,0,4,1,0,93690,0,23422.5,1,1
1,41,M,30183.1,PROF,18,CA,138,50,20,2,11,0,43300,2377351,21650,124086.36,1,0
0,52,M,138260,SAL,17,SA,95,7,7,1,4,1,9700,159420,9700,15387.5,1,1
0,51,F,1482807.31,PROF,22,SA,205,13,2,1,0,0,3700,1002973,3700,0,1,0
0,44,M,274176.87,SAL,8,SA,48,8,6,1,4,0,5500,201451,5500,23120,1,1
0,44,M,174045.07,SENP,20,CA,41,27,3,0,0,0,0,1220105,0,0,1,0
0,38,F,18846.19,SAL,25,SA,60,10,1,0,0,0,0,783320,0,0,1,0
0,26,F,148268.06,SENP,22,SA,160,10,1,0,0,1,0,718208,0,0,1,1
0,41,F,1982897.16,SAL,9,SA,99,10,5,1,2,0,18500,867269,18500,29855,1,0
0,51,F,819970.75,SENP,17,SA,100,4,3,0,1,0,0,555960,0,0,1,1
0,24,F,1051017.44,SENP,24,SA,213,2,4,0,0,0,0,1667892,0,0,0,1
0,28,M,3924181.34,SENP,22,SA,31,6,4,1,0,0,16200,892601,16200,0,1,0
0,41,M,22074.17,SAL,1,SA,82,7,5,1,4,0,17800,60630,17800,10707.5,1,0
0,50,F,474226.75,SENP,27,SA,189,8,4,0,0,0,0,203580,0,0,1,1
0,32,M,357790.51,SENP,5,SA,143,20,16,2,6,1,35300,912781,17650,4973.33,1,0
0,44,M,25809.48,SAL,10,SA,62,14,14,2,1,1,28500,1132468,14250,52190,1,1
0,40,F,299716.16,SENP,3,CA,125,19,25,3,2,0,33000,1927716,11000,41990,1,0
0,34,M,554010.72,SELF-EMP,15,SA,34,10,6,1,2,1,18100,1400257,18100,46890,1,0
0,34,M,1308129.82,SAL,16,CA,71,51,21,2,8,0,18200,2051283,9100,95465,1,0
1,38,M,214352.17,SAL,5,SA,163,3,2,0,1,0,0,454200,0,0,0,0
0,30,M,175451.18,SELF-EMP,14,SA,166,6,6,1,1,0,14000,1730432,14000,0,1,1
0,46,M,57830.24,SELF-EMP,15,CA,180,34,20,2,9,0,14300,5600975,7150,427695.56,1,1
0,41,M,107231.65,PROF,3,SA,108,11,6,1,1,0,5800,690896,5800,0,1,0
0,28,M,1331454.21,SAL,8,SA,194,17,14,2,1,0,36500,1050221,18250,93050,1,1
0,40,M,848900.79,SAL,22,SA,167,6,2,0,0,0,0,166824,0,0,1,0
0,49,F,768889.51,SENP,25,SA,182,11,4,2,0,0,300,949850,150,0,1,0
0,47,M,594986.48,SENP,1,SA,146,0,0,0,0,1,0,0,0,0,1,0
0,43,M,2588312.12,PROF,30,CA,40,42,1,1,0,0,4000,4000,4000,0,0,0
0,35,F,487341.41,PROF,21,SA,80,14,3,1,0,1,13700,154960,13700,0,1,0
0,47,M,594986.48,SENP,1,SA,146,0,0,0,0,1,0,0,0,0,1,0
1,28,M,15315.47,SAL,9,CA,186,66,65,8,1,0,95000,935479,11875,55560,1,1
1,29,M,414354.12,SENP,21,SA,100,14,2,1,0,1,7800,484199,7800,0,1,1
0,46,M,820931.13,SENP,5,SA,142,6,5,1,1,1,17300,1675839,17300,0,1,0
0,43,M,577811.79,PROF,23,CA,219,21,2,0,0,0,0,135480,0,0,1,1
0,55,M,2407473.13,SENP,26,SA,70,11,2,1,0,0,5700,732520,5700,0,1,1
0,35,M,386392.19,SENP,26,SA,208,12,1,1,0,0,9000,9000,9000,0,1,1
0,52,M,86397.4,SENP,19,SA,50,13,7,1,4,1,10700,899797,10700,21135,0,1
0,24,M,20023.86,SAL,24,SA,54,7,1,0,0,0,0,133305,0,0,1,0
0,51,F,249305.49,PROF,22,SA,43,8,1,0,1,0,0,57870,0,57870,0,0
1,29,M,287367.33,PROF,1,CA,83,16,21,2,4,0,35800,2490638,17900,162885,1,0
0,39,M,185421.91,SENP,4,SA,142,0,0,0,0,0,0,0,0,0,1,1
0,55,M,194515.75,SENP,21,SA,155,12,3,0,0,0,0,180300,0,0,1,1
0,37,M,1579808.56,PROF,8,SA,139,9,5,1,4,1,11100,74030,11100,15732.5,1,1
0,25,M,880516.16,PROF,23,SA,221,2,3,0,0,1,0,1341289,0,0,1,0
1,38,M,10136.17,SELF-EMP,1,CA,100,32,19,2,5,0,32200,900692,16100,60792,1,1
0,33,F,32648.03,SELF-EMP,28,SA,102,6,3,3,0,0,31500,31500,10500,0,0,1
0,40,M,1456595.47,PROF,1,CA,85,23,30,3,5,0,34100,2042458,11366.67,90964,1,0
0,53,F,321857.71,SENP,18,SA,43,3,2,0,2,1,0,69260,0,34630,1,0
0,39,M,599740.21,SENP,24,CA,54,17,1,1,0,0,5600,5600,5600,0,1,1
0,36,O,361902.44,PROF,30,CA,91,34,1,0,0,0,0,77270,0,0,1,0
0,46,M,3373102.45,PROF,4,SA,159,6,5,1,4,1,9400,39450,9400,7512.5,1,0
0,24,M,57393.97,SAL,15,SA,125,11,9,1,3,0,4600,270742,4600,0,1,1
0,30,F,624297.59,PROF,23,CA,34,0,2,1,0,0,14600,129475,14600,0,1,0
0,39,F,431872.67,PROF,27,SA,206,0,4,2,0,0,7400,1316985,3700,0,1,1
0,39,M,0,PROF,1,SA,85,13,7,1,1,1,6100,944387,6100,0,1,0
0,39,M,3649.79,SELF-EMP,30,SA,113,4,4,0,0,1,0,1682133,0,0,1,0
0,45,M,7814.87,SELF-EMP,23,SA,129,7,1,0,0,0,0,165029,0,0,1,0
0,55,M,294581.01,SAL,17,SA,49,7,5,1,2,0,2600,1352104,2600,6950,1,0
0,29,M,114008.83,SAL,17,SA,43,4,6,1,1,0,3900,1711752,3900,0,0,0
0,38,M,36170.78,SENP,25,CA,137,10,1,0,0,0,0,788340,0,0,1,0
0,53,M,39782.52,SAL,20,SA,54,14,6,1,2,0,15900,1213016,15900,18565,1,0
0,55,F,647911.97,SAL,4,CA,217,29,27,3,1,0,39200,1041525,13066.67,52970,1,0
0,47,M,274130.87,SENP,5,SA,56,2,2,0,2,1,0,59430,0,29715,0,1
0,36,M,696353.59,SELF-EMP,14,SA,174,14,7,1,2,0,17400,1231134,17400,8105,1,0
0,32,M,8915.15,SAL,13,SA,130,12,6,1,2,1,12400,583809,12400,24095,1,1
0,51,M,68143.83,SAL,1,SA,63,5,5,1,1,0,10300,995331,10300,0,1,1
0,27,M,13424.72,SAL,6,CA,79,27,25,3,8,1,39600,2406673,13200,105025,1,1
0,43,F,1533975.28,SENP,10,SA,145,9,5,1,4,0,12800,70790,12800,14497.5,1,0
0,52,M,1352645.05,PROF,20,SA,160,8,6,1,4,0,1200,103430,1200,10450,1,0
0,55,M,106085.42,SELF-EMP,28,SA,163,10,2,0,0,0,0,28640,0,0,1,0
0,46,M,305957.18,SAL,10,SA,105,0,0,0,0,1,0,0,0,0,1,1
0,50,F,77371.8,SENP,24,CA,210,3,3,1,0,0,13600,870450,13600,0,1,1
0,29,M,152760.62,SELF-EMP,14,SA,173,0,0,0,0,0,0,0,0,0,1,0
1,47,F,69064.72,PROF,9,SA,167,16,15,2,5,0,8100,2004939,4050,78584,1,1
0,49,M,527180.98,PROF,9,SA,61,10,5,1,2,0,11900,976753,11900,47915,1,0
0,36,F,439069.48,SENP,19,SA,182,4,3,0,2,0,0,622790,0,37235,1,0
0,30,M,281052.66,PROF,5,SA,178,6,4,0,2,0,0,584350,0,12380,1,0
1,43,M,893523.05,PROF,1,SA,59,12,6,1,2,0,8700,1175710,8700,33236,1,0
0,36,M,593127.14,SAL,26,SA,75,6,4,1,0,0,6000,671202,6000,0,1,1
0,28,M,61921.33,PROF,15,SA,46,14,6,1,4,0,15400,466360,15400,6135,1,1
0,37,M,137078.1,SAL,13,SA,182,8,6,1,2,0,10900,1599505,10900,44325,1,1
0,36,M,18740.15,PROF,26,SA,181,7,3,0,3,0,0,97700,0,32566.67,1,0
0,36,M,710272.7,SAL,22,SA,40,2,3,3,0,1,66000,66000,22000,0,1,1
0,31,M,16281.06,SAL,18,SA,83,0,0,0,0,0,0,0,0,0,1,0
0,31,M,749475.02,PROF,31,SA,43,0,1,1,0,1,9600,9600,9600,0,0,0
0,24,F,2829363.23,SENP,9,SA,204,5,4,0,2,0,0,1006220,0,28230,0,1
1,32,M,85568.61,SAL,3,SA,157,7,5,1,2,0,14700,1555130,14700,39595,1,1
0,48,F,857751.54,SENP,14,CA,93,14,17,2,11,0,20100,1389428,10050,110165.45,1,1
0,53,M,84669.63,SAL,15,CA,189,40,16,2,10,0,6900,686488,3450,58808,1,0
0,49,F,104428.99,SELF-EMP,28,SA,117,16,1,0,0,0,0,29155,0,0,1,1
0,35,M,58011.97,SENP,24,SA,116,7,1,0,0,0,0,74592,0,0,1,0
0,47,F,2427204.83,PROF,5,SA,114,10,5,1,2,1,6400,1540890,6400,17125,1,1
0,25,F,80522.28,SAL,27,SA,150,12,3,1,0,0,7400,833040,7400,0,1,1
0,34,M,5662.45,SAL,19,SA,49,8,6,1,2,0,2600,1241573,2600,26440,1,0
0,36,M,1469461.32,PROF,1,SA,107,0,0,0,0,0,0,0,0,0,1,1
0,44,M,332104.45,SELF-EMP,28,SA,143,0,3,0,0,1,0,1455125,0,0,1,1
0,31,F,10931.55,SELF-EMP,22,SA,109,16,1,0,1,0,0,30460,0,30460,0,0
0,31,M,94961.86,SELF-EMP,29,CA,177,52,2,1,0,1,15700,246580,15700,0,1,0
0,30,M,8020.6,SELF-EMP,23,SA,184,2,1,0,0,0,0,422290,0,0,0,0
0,45,M,76523.21,PROF,20,SA,112,4,6,1,2,0,15100,588677,15100,19140,1,1
0,21,F,106255.84,SENP,2,SA,189,17,14,2,2,0,41100,1539154,20550,8955,1,1
0,29,F,263054.98,PROF,13,SA,159,16,14,2,4,0,22300,1712470,11150,16537.5,1,1
0,31,M,93243,SAL,3,CA,177,19,25,3,2,0,47600,802218,15866.67,47440,1,1
0,45,M,217784.87,PROF,8,CA,157,26,24,3,7,0,12100,2442005,4033.33,134154.29,1,1
0,32,M,392317.26,SELF-EMP,16,SA,214,2,2,0,1,0,0,79120,0,0,0,0
0,32,M,429683.21,SAL,10,SA,194,2,2,0,2,1,0,66800,0,33400,1,0
1,30,M,37598.35,SENP,7,SA,165,10,5,1,2,1,9400,1211264,9400,39702,1,1
0,29,M,97783.81,SENP,15,SA,73,8,5,1,2,0,19700,1179153,19700,46500,1,1
1,33,F,334021.16,SENP,1,SA,147,12,6,1,4,0,500,206470,500,9195,1,1
0,26,M,54071.31,SAL,29,SA,179,18,1,1,0,0,6500,6500,6500,0,0,0
1,53,M,686380.61,SENP,8,CA,179,21,27,3,10,0,13100,6240197,4366.67,459245,1,0
0,37,M,27548.04,SENP,10,SA,126,5,5,1,1,0,13900,330588,13900,0,1,1
0,29,M,154406.1,PROF,16,SA,207,4,3,0,2,0,0,521350,0,48280,1,1
0,41,M,442119.21,SENP,31,SA,140,12,4,0,0,0,0,303350,0,0,1,1
0,27,F,2016169.46,PROF,13,SA,128,8,6,1,4,0,800,768700,800,17710,1,1
0,28,M,422991.05,SAL,19,SA,219,5,6,1,2,0,4200,1676560,4200,27985,1,1
0,51,M,541162.03,PROF,18,SA,151,5,5,1,1,0,4600,1121714,4600,0,1,0
0,53,M,125163.96,SENP,8,CA,147,11,13,1,1,0,7200,1537568,7200,66150,1,1
0,21,F,166856.47,PROF,11,CA,122,19,25,3,1,0,46500,741533,15500,18860,0,1
0,47,M,66597.55,SELF-EMP,26,SA,102,7,1,1,0,0,10300,10300,10300,0,1,0
0,29,M,637309.04,SENP,31,SA,133,8,1,0,0,0,0,701718,0,0,1,1
0,36,M,113203.62,SAL,16,SA,185,7,5,1,1,0,500,1198876,500,0,1,0
0,45,M,680928.71,SAL,20,CA,115,18,4,1,1,0,4600,553360,4600,34180,1,0
0,36,F,980601.66,SELF-EMP,22,SA,203,11,1,0,0,0,0,603990,0,0,1,1
1,43,F,11953.95,SELF-EMP,9,SA,72,12,6,1,2,1,13000,1298287,13000,27650,0,0
1,38,M,124050.44,SENP,5,SA,196,11,6,1,4,0,11600,1070850,11600,19345,1,0
1,34,F,2778131.61,SENP,26,SA,66,20,3,0,0,0,0,536901,0,0,0,0
0,32,M,506587.16,SENP,16,SA,199,10,5,1,4,0,18400,32620,18400,3555,1,0
0,24,M,843754.59,SENP,17,SA,167,15,8,1,4,0,9000,969718,9000,18717.5,1,1
0,29,M,147755.81,SAL,23,SA,97,5,3,1,0,0,17000,197120,17000,0,0,1
0,27,F,502301.87,PROF,17,SA,54,10,5,1,1,1,1900,1203639,1900,0,1,0
0,23,M,239142.9,SENP,18,SA,144,2,2,0,1,0,0,430770,0,0,1,1
0,35,F,3372673.56,SELF-EMP,21,SA,129,9,2,1,0,0,3200,597410,3200,0,1,1
0,44,M,97584.66,PROF,11,SA,89,4,3,0,3,0,0,83320,0,27773.33,0,0
0,53,M,85666.22,SAL,14,SA,48,10,6,1,2,1,11500,1077111,11500,33525,1,0
0,33,F,181961.27,SENP,28,SA,90,10,2,1,0,1,4500,272700,4500,0,1,1
0,37,M,348346.59,PROF,23,SA,198,13,3,1,1,0,13200,466650,13200,51680,1,1
0,27,M,260875.74,SENP,1,CA,62,54,22,2,7,0,34800,2370330,17400,95025.71,1,1
0,45,F,27814.95,PROF,22,SA,63,10,4,0,0,0,0,480750,0,0,1,1
0,51,M,1088265.82,PROF,29,SA,74,4,1,0,0,0,0,687130,0,0,1,1
0,48,M,0,SAL,22,SA,210,6,1,0,0,0,0,273880,0,0,0,1
0,25,F,65352.69,SENP,4,SA,82,2,2,0,1,0,0,249050,0,0,1,0
0,37,M,642701.74,SAL,17,CA,188,56,3,1,0,1,4700,680494,4700,0,1,0
0,44,M,116157.21,PROF,3,CA,151,7,7,1,1,1,9000,880002,9000,0,1,0
0,29,M,1204682.47,SENP,30,SA,105,18,4,2,0,0,33000,144830,16500,0,1,1
0,34,M,38986.92,SAL,17,SA,129,9,5,1,1,0,5400,667387,5400,0,1,0
1,37,M,12824.56,SELF-EMP,13,SA,202,14,14,2,4,0,7800,918420,3900,4555,1,1
0,38,M,532455.76,SELF-EMP,13,SA,89,15,8,1,2,0,16400,922401,16400,15550,1,0
0,23,M,816834.35,PROF,28,SA,31,12,4,2,0,0,41600,405670,20800,0,1,1
1,41,M,1081072.96,SELF-EMP,29,SA,79,6,1,0,0,0,0,251460,0,0,1,0
1,29,M,62202.62,SELF-EMP,24,CA,103,15,2,0,0,0,0,385520,0,0,1,0
1,41,M,52055.63,PROF,9,SA,196,19,18,2,6,0,25200,1443963,12600,159950,1,0
0,35,M,940407.45,SAL,16,SA,194,14,7,1,4,0,14700,1404043,14700,5662.5,1,1
0,38,M,21678.78,SENP,16,SA,62,11,10,1,6,0,4400,988390,4400,15605,1,1
0,23,F,2812852.82,SENP,24,SA,172,7,2,0,1,0,0,104849,0,79000,1,0
1,41,M,449886.96,SENP,20,SA,89,11,6,1,2,1,10300,1977168,10300,45935,0,0
0,44,M,41829.44,SAL,25,SA,37,20,4,1,0,0,15900,41140,15900,0,0,0
0,42,M,83122.39,SELF-EMP,17,SA,218,6,5,1,2,1,1500,1609178,1500,36745,1,0
0,29,M,112440.72,SENP,21,SA,101,6,1,0,0,0,0,79390,0,0,1,1
0,33,M,42087.66,SAL,13,SA,184,9,5,1,2,0,12800,586361,12800,9830,0,1
0,33,M,571810.98,PROF,28,CA,192,59,2,1,0,0,2300,343020,2300,0,1,1
0,23,F,151119.89,SAL,7,SA,48,16,15,2,5,0,7500,2096258,3750,114182,1,1
0,22,M,782015.64,SELF-EMP,12,SA,81,8,7,1,2,0,15400,959430,15400,5960,1,0
0,40,F,201523.19,PROF,18,SA,179,4,3,0,3,0,0,93400,0,31133.33,1,1
0,52,O,14263.65,SELF-EMP,3,CA,208,17,22,2,10,1,23400,3457121,11700,278947,1,1
0,34,M,792165.04,SAL,11,CA,122,7,7,1,1,0,5000,429370,5000,0,1,1
0,30,F,157036.76,SENP,3,SA,130,4,3,0,2,1,0,549230,0,46815,0,0
1,28,M,223536.06,SAL,15,SA,134,10,5,1,4,1,12300,51920,12300,9905,0,0
1,43,M,38985.9,SENP,6,CA,42,9,9,1,5,0,13600,770724,13600,2542,1,0
0,29,F,777039.54,SENP,18,CA,111,16,21,2,4,0,16300,1896485,8150,202062.5,1,0
0,31,F,106553.7,SENP,26,SA,114,11,2,1,0,0,2800,148560,2800,0,1,1
0,33,M,379794.7,SAL,15,SA,94,2,1,0,1,0,0,32800,0,32800,1,1
0,32,F,2479306.92,SENP,3,CA,199,6,6,1,4,0,6800,289250,6800,5995,1,1
0,33,M,338081.62,SENP,1,SA,164,0,0,0,0,0,0,0,0,0,1,1
0,41,F,576287.38,SELF-EMP,16,SA,123,8,6,1,4,0,5100,844500,5100,16350,1,0
0,27,M,162954,SAL,27,SA,94,6,3,0,0,1,0,909620,0,0,1,0
0,54,F,60408.39,SAL,13,SA,210,10,6,1,1,1,4000,1524517,4000,0,1,0
1,27,M,775053.78,SAL,10,SA,71,3,2,0,1,1,0,261080,0,0,1,1
0,34,M,82137.49,PROF,17,SA,64,8,6,1,2,0,1500,497533,1500,46535,1,1
0,34,F,578562.46,SELF-EMP,8,SA,133,8,6,1,4,1,8700,82154,8700,16435,1,0
0,49,M,67658.95,PROF,9,SA,211,14,14,2,0,0,43400,1300023,21700,0,1,1
0,54,M,98747.15,SELF-EMP,19,SA,112,2,2,0,2,0,0,74980,0,37490,1,0
0,50,M,2111739.87,SENP,7,CA,219,19,25,3,8,0,14100,1657615,4700,92445,1,1
0,42,M,71961.54,PROF,26,SA,142,7,2,1,1,1,400,56930,400,56530,1,1
0,32,M,774725.25,PROF,9,CA,47,15,18,2,4,1,20400,947655,10200,10027.5,1,0
0,54,M,150592.24,SENP,12,CA,129,14,17,2,10,1,500,1112487,250,22896,1,1
0,37,M,192985.84,SAL,1,SA,211,17,14,2,7,0,29600,1779242,14800,118170,1,1
0,39,M,3618036.31,SAL,4,SA,105,15,8,1,2,0,15300,335765,15300,49235,1,1
0,47,M,81022.43,SAL,11,CA,196,63,62,11,8,0,128400,1308514,11672.73,116117.5,1,0
0,29,F,1093268.36,SELF-EMP,8,CA,96,3,3,0,3,0,0,47820,0,15940,0,1
0,44,M,95825.16,SENP,8,SA,133,10,6,1,2,0,15000,667467,15000,12345,1,1
0,27,F,259696.65,SELF-EMP,9,SA,134,13,7,1,5,0,4300,861035,4300,90606,1,0
0,45,M,65872.04,SENP,11,SA,59,4,3,0,3,1,0,53760,0,17920,1,0
0,42,M,8376.19,PROF,7,SA,156,11,6,1,1,0,200,1043674,200,0,1,0
0,47,M,945310.05,PROF,13,CA,85,32,19,2,6,1,17200,1712841,8600,115601.67,1,1
0,45,F,314262.29,SENP,8,SA,211,5,4,0,3,0,0,1049280,0,24306.67,1,0
0,51,M,150592.15,PROF,18,SA,149,12,6,1,4,0,5000,242030,5000,20105,0,0
0,45,M,2705875.31,PROF,14,SA,63,10,5,1,2,0,7800,1650677,7800,45790,1,0
1,33,M,109838.04,SAL,12,CA,187,26,24,3,5,1,31300,1682568,10433.33,76896,1,0
1,46,M,125937.58,PROF,15,SA,93,0,0,0,0,0,0,0,0,0,1,1
0,27,F,468907.83,PROF,3,SA,163,4,3,0,1,0,0,567850,0,0,1,0
0,52,F,749006.06,PROF,9,SA,59,7,5,1,2,0,10000,558147,10000,7595,1,0
0,31,M,730493.49,SAL,10,SA,165,11,6,1,4,0,12300,859630,12300,8457.5,1,0
0,27,M,85861.31,SAL,8,SA,80,0,0,0,0,0,0,0,0,0,1,0
0,50,M,64594.55,SAL,12,CA,152,12,14,2,7,1,26900,213749,13450,17261.43,1,0
1,34,M,235990.04,SAL,12,SA,92,6,5,1,2,0,14500,1160071,14500,11320,1,1
0,44,M,108076.24,SAL,1,SA,208,0,0,0,0,0,0,0,0,0,1,0
0,43,M,60200.34,SENP,18,CA,72,17,22,2,5,0,19600,1424504,9800,75856,1,1
0,27,M,260875.74,SENP,1,CA,62,54,22,2,7,0,34800,2370330,17400,95025.71,1,1
0,39,M,134315.82,SENP,19,SA,149,0,0,0,0,0,0,0,0,0,1,1
0,24,M,1575057.76,SELF-EMP,25,SA,121,11,4,0,0,0,0,939639,0,0,1,0
0,31,M,689085.32,SAL,11,SA,79,12,6,1,4,1,13900,117886,13900,2672.5,1,0
1,43,F,36612.52,SELF-EMP,7,SA,70,14,7,1,4,0,1600,969930,1600,22770,0,1
0,31,M,1151804.93,PROF,5,SA,160,8,6,1,4,1,12800,388220,12800,18242.5,1,0
0,30,M,173671.47,PROF,25,SA,64,2,4,0,0,0,0,400302,0,0,1,0
0,28,F,612585.52,SENP,4,SA,130,0,0,0,0,0,0,0,0,0,1,1
0,38,M,44499.66,SENP,6,SA,192,12,6,1,4,1,1300,778191,1300,5605,1,1
0,53,M,71697.78,SAL,11,SA,197,2,1,0,1,0,0,49020,0,49020,1,1
0,40,F,99101.72,PROF,2,SA,130,11,5,1,1,1,17300,554133,17300,0,1,1
0,32,F,1104314.42,SENP,25,SA,141,10,2,0,0,0,0,840810,0,0,1,0
0,40,M,413965.13,SENP,26,SA,202,0,1,0,0,1,0,656940,0,0,1,0
0,24,F,2455832.52,PROF,10,CA,148,38,15,2,8,0,25900,827979,12950,78797.5,1,0
0,47,M,564668.8,SELF-EMP,3,SA,195,9,5,1,4,0,10800,99010,10800,22052.5,1,1
0,45,M,1094896.22,SAL,24,SA,35,9,4,0,0,1,0,9200,0,0,1,1
0,47,M,323193.4,SENP,16,SA,65,10,5,1,2,0,7000,1127968,7000,39300,1,0
0,48,M,76758.1,PROF,15,SA,116,6,4,0,2,0,0,873960,0,24160,1,0
0,36,M,1694707.55,PROF,15,CA,62,0,0,0,0,1,0,0,0,0,1,0
0,24,F,22527.13,SAL,20,SA,97,8,5,1,4,0,17100,86010,17100,17227.5,0,1
0,50,M,1341413.77,SENP,2,SA,86,5,4,0,2,0,0,477330,0,27870,1,1
0,27,M,242447.21,SAL,16,CA,68,28,4,0,1,0,0,1138670,0,46500,1,1
0,24,M,43058.09,SELF-EMP,31,SA,98,10,1,0,0,0,0,989000,0,0,1,0
1,39,M,20837.56,PROF,23,CA,75,12,1,0,0,0,0,534240,0,0,1,0
0,28,F,1009649.57,SENP,31,SA,137,8,4,0,0,0,0,751231,0,0,1,0
0,28,M,1181014.33,SENP,11,SA,147,6,5,1,2,0,3000,1508872,3000,28565,0,1
0,30,F,576704.92,SAL,30,CA,41,35,3,0,0,0,0,778200,0,0,1,1
0,28,M,1566834.65,PROF,7,SA,191,11,7,1,4,1,1700,268560,1700,16062.5,1,1
0,27,M,332406.59,PROF,10,SA,156,14,7,1,4,0,5600,421970,5600,21280,1,0
0,39,M,185421.91,SENP,4,SA,142,0,0,0,0,0,0,0,0,0,1,1
0,38,F,251749.33,SENP,8,SA,87,6,4,0,1,0,0,642410,0,0,1,1
0,44,M,282393.79,SAL,20,CA,162,53,21,2,11,0,40600,5092417,20300,379658.18,1,1
0,27,M,136921.09,PROF,16,SA,158,18,14,2,1,0,17400,220335,8700,66300,1,1
0,51,M,1242727.9,SAL,7,CA,85,31,18,2,8,0,3100,1513911,1550,55413.75,1,0
0,36,M,69377.71,SELF-EMP,15,SA,203,13,7,1,2,0,13200,559597,13200,20950,1,0
0,41,M,339954.45,PROF,16,SA,144,11,5,1,1,1,7200,1171439,7200,0,1,1
0,26,M,22017.37,SENP,9,SA,76,4,3,0,1,1,0,708940,0,0,1,0
0,23,F,843441.95,SENP,2,SA,154,14,8,1,6,1,2100,1373002,2100,109588.33,1,0
0,52,M,663233.14,SAL,21,SA,66,8,3,1,0,0,18200,607416,18200,0,0,1
0,39,M,189057.3,PROF,31,SA,89,2,3,0,1,0,0,345460,0,75430,1,1
0,28,M,167907.59,PROF,30,CA,85,23,2,1,0,1,16700,638711,16700,0,1,0
0,52,F,246236.75,SENP,20,SA,81,8,6,1,4,0,1900,444610,1900,18430,1,0
0,46,M,101543.88,SENP,30,SA,120,2,4,1,1,1,10700,513660,10700,32320,1,0
0,54,F,201441.95,SENP,19,SA,220,0,0,0,0,0,0,0,0,0,0,0
0,49,M,788659.77,PROF,25,SA,188,9,1,0,0,1,0,837960,0,0,1,1
0,27,M,1507167.75,SAL,23,SA,221,11,3,0,0,1,0,575430,0,0,1,0
0,32,M,371833.3,PROF,6,SA,75,2,2,0,1,1,0,50260,0,0,1,0
0,33,M,7945.17,SELF-EMP,6,SA,211,7,5,1,2,0,18600,1366930,18600,49230,1,1
0,40,M,144189.62,SENP,12,SA,87,3,2,0,1,1,0,480740,0,0,1,1
0,28,F,536826.35,SELF-EMP,22,SA,68,7,2,0,1,0,0,413959,0,77020,1,1
0,45,F,2170937.04,SENP,3,SA,67,2,1,0,1,0,0,62620,0,62620,1,0
0,40,M,135053.38,SAL,4,SA,61,8,5,1,1,0,4500,959051,4500,0,1,0
0,45,M,29666.5,SAL,5,SA,117,4,3,0,3,0,0,55640,0,18546.67,1,0
0,31,M,186963.28,SENP,14,SA,173,2,2,0,2,0,0,42000,0,21000,1,0
0,35,F,55412.66,SENP,6,SA,201,6,5,1,2,1,19700,1206325,19700,21415,1,0
0,35,M,514396.35,SAL,17,SA,184,6,6,1,4,0,18100,324588,18100,14870,1,0
0,43,F,1348046.07,SENP,6,SA,63,13,7,1,2,0,2400,1671208,2400,24480,1,0
0,41,F,2436854.18,PROF,1,SA,76,0,0,0,0,0,0,0,0,0,1,1
0,30,M,52339.54,SAL,17,SA,43,5,6,1,2,0,2000,898369,2000,7085,1,1
0,30,M,5554053.47,SAL,29,SA,171,6,4,1,1,0,16500,557370,16500,27020,1,0
0,49,F,1197835.1,PROF,25,SA,77,8,4,2,0,0,30500,1022680,15250,0,1,1
1,26,M,896457.32,SENP,2,CA,134,38,15,2,2,1,24400,808544,12200,33460,1,0
0,32,M,307615.86,SAL,4,SA,171,6,6,1,1,0,18700,500623,18700,0,1,0
0,32,M,703490.22,PROF,13,SA,193,5,4,0,4,0,0,94740,0,23685,1,0
0,48,F,17624.05,PROF,26,CA,213,13,1,0,0,0,0,57940,0,0,1,1
0,38,F,22324.64,SAL,19,CA,112,57,1,0,0,0,0,47040,0,0,1,0
0,51,F,2610.68,SENP,25,SA,97,6,3,1,0,1,8400,595470,8400,0,1,0
0,37,M,788659.77,SELF-EMP,10,SA,81,3,2,0,2,0,0,86360,0,43180,1,1
0,43,M,6921.5,SAL,10,SA,43,0,0,0,0,1,0,0,0,0,1,0
0,45,M,390101.37,SAL,11,CA,73,7,7,1,4,0,11300,1581605,11300,22122.5,1,0
0,53,F,167751.12,SAL,15,SA,45,7,7,1,2,0,2500,1700029,2500,49755,1,1
0,24,M,1135224.02,SAL,22,CA,157,11,2,0,0,0,0,1104217,0,0,1,0
0,48,M,85911.53,PROF,14,SA,48,6,6,1,1,0,13900,1284483,13900,0,1,0
1,32,M,1205488.6,PROF,9,CA,88,30,28,3,10,1,8500,5289972,2833.33,359198,1,1
0,37,M,625346.27,SENP,20,SA,136,12,6,1,4,0,12000,476343,12000,19027.5,1,1
0,50,M,285915.62,SAL,13,SA,126,11,5,1,1,1,18700,413548,18700,0,1,1
0,41,M,543549.29,PROF,23,SA,212,12,3,0,0,1,0,121350,0,0,1,0
